BL_ID,Colony,Burrow,Date,Time,Media,Background,GPS,Visibility,Comment,PhotoID,Prey,Count,Confidence,BillHeight_pix,Headbill_pix,HeadLength_pix,TailLength_pix,Measure_comment
DR25_2024-08-04_09:42:00,DR,DR25,2024-08-04,09:42,Photo,N,N,Full,,08040388.jpg,UnknownFish,1,NA,481,,,574,Proofed—added measurement
DR25_2024-08-04_10:00:00,DR,DR25,2024-08-04,10:00,Photo,N,Y,Full,,08040412.jpg,Sandlance,6,50,436.58,,,730.64,
DR25_2024-08-04_10:53:00,DR,DR25,2024-08-04,10:53,Photo,N,X,Full,,08040463.jpg,Gadid,3,75,513.91,,,772.2,
DR25_2024-08-04_10:53:00,DR,DR25,2024-08-04,10:53,Photo,N,X,Full,,08040463.jpg,Gadid,2,75,513.91,,,556.59,
DR25_2024-08-04_11:06:00,DR,DR25,2024-08-04,11:06,Photo,N,Y,Full,,08040478.jpg,Gadid,3,75,423.75,,,685.5,
DR25_2024-08-04_11:06:00,DR,DR25,2024-08-04,11:06,Photo,N,Y,Full,,08040478.jpg,Sandlance,2,50,423.75,,,686.72,
DR25_2024-08-05_07:30:00,DR,DR25,2024-08-05,07:30,Photo,N,N,Partial,,08050109.jpg,UnknownFish,1,NA,538.81,,,572.63,
DR25_2024-08-05_14:45:00,DR,DR25,2024-08-05,14:45,Photo,N,Y,Full,,08050682.jpg,Sandlance,3,50,472,,,771,
DR25_2024-08-05_14:45:00,DR,DR25,2024-08-05,14:45,Photo,N,Y,Full,,08050682.jpg,UnknownFish,2,NA,472,,242,,
DR25_2024-08-06_14:18:00,DR,DR25,2024-08-06,14:18,Photo,N,Y,Partial,,08060397.jpg,Herring0,3,50,548.87,,,542.43,
DR25_2024-08-08_11:41:00,DR,DR25,2024-08-08,11:41,Photo,N,N,Full,,08080439.jpg,Sandlance,6,75,483,,,675,Proofed—2 UnknownFish added to Sandlance count
DR25_2024-08-09_07:09:00,DR,DR25,2024-08-09,07:09,Photo,N,N,Full,,08090760.jpg,Gadid,5,75,497.21,,,659.97,Proofed—4 UnknownFish added to Gadid count
DR25_2024-08-09_07:59:00,DR,DR25,2024-08-09,07:59,Photo,N,X,Full,,08090805.jpg,UnknownFish,4,NA,480,,,648,
DR25_2024-08-09_08:47:00,DR,DR25,2024-08-09,08:47,Photo,N,X,Full,,08090943.jpg,Gadid,5,75,477.24,,,743.65,Proofed—3 UnknownFish added to Gadid count
DR25_2024-08-09_13:27:00,DR,DR25,2024-08-09,13:27,Photo,N,X,Full,,08090190.jpg,Gadid,5,50,519.29,,177.42,704.94,Proofed—3 UnknownFish added to Gadid count
DR25_2024-08-10_07:35:00,DR,DR25,2024-08-10,07:35,Photo,N,X,Full,,08100112.jpg,Unknown,3,NA,,,X,X,
DR25_2024-08-10_07:35:00,DR,DR25,2024-08-10,07:35,Photo,N,X,Full,,08100112.jpg,UnknownFish,3,NA,509.73,,,397.35,
DR25_2024-08-10_13:41:00,DR,DR25,2024-08-10,13:41,Photo,N,Y,Full,,08100812.jpg,Gadid,1,50,440,,,468,
DR25_2024-08-10_13:41:00,DR,DR25,2024-08-10,13:41,Photo,N,Y,Full,,08100812.jpg,Herring0,4,50,440,,,531,Proofed—UnknownFish to Herring0
DR25_2024-08-10_14:28:00,DR,DR25,2024-08-10,14:28,Photo,N,N,Full,,08100946.jpg,Sandlance,1,50,444,,,636,
DR25_2024-08-10_14:28:00,DR,DR25,2024-08-10,14:28,Photo,N,N,Full,,08100946.jpg,Herring0,4,50,444,,161,,Proofed—UnknownFish to Herring0
DR25_2024-08-10_16:14:00,DR,DR25,2024-08-10,16:14,Photo,N,N,Full,,08100268.jpg,UnknownFish,5,NA,499.42,,,550.45,
DR25_2024-08-10_20:29:00,DR,DR25,2024-08-10,20:29,Photo,N,N,Partial,,08100667.jpg,Unknown,2,NA,,,X,X,
DR25_2024-08-11_09:00:00,DR,DR25,2024-08-11,09:00,Photo,N,N,Full,,08110805.jpg,UnknownFish,1,NA,481.14,,,676.97,
DR25_2024-08-11_09:00:00,DR,DR25,2024-08-11,09:00,Photo,N,N,Full,,08110805.jpg,UnknownFish,2,NA,481.14,,,466.79,
DR25_2024-08-11_09:00:00,DR,DR25,2024-08-11,09:00,Photo,N,N,Full,,08110805.jpg,Sandlance,3,50,481.14,,,613.08,Proofed—1 UnknownFish added to Sandlance count
DR25_2024-08-11_10:23:00,DR,DR25,2024-08-11,10:23,Photo,N,N,Full,,08110823.jpg,UnknownFish,1,NA,459.57,,175.07,,
DR25_2024-08-11_10:23:00,DR,DR25,2024-08-11,10:23,Photo,N,N,Full,,08110823.jpg,Herring0,2,50,459.57,,,369.29,
DR25_2024-08-11_12:09:00,DR,DR25,2024-08-11,12:09,Photo,N,N,Full,,08110856.jpg,Sandlance,2,50,449,,,724,
DR25_2024-08-11_12:09:00,DR,DR25,2024-08-11,12:09,Photo,N,N,Full,,08110856.jpg,Gadid,3,50,449,,,544,
DR25_2024-08-11_13:07:00,DR,DR25,2024-08-11,13:07,Photo,N,N,Partial,,08110889.jpg,Sandlance,1,100,X,X,,,
DR25_2024-08-12_07:46:00,DR,DR25,2024-08-12,07:46,Photo,N,X,Full,,08120106.jpg,Herring0,3,50,441.81,,,379.72,Proofed—2 UnknownFish added to Herring0 count
DR25_2024-08-12_08:55:00,DR,DR25,2024-08-12,08:55,Photo,N,Y,Full,,08120208.jpg,Herring0,2,50,384.18,,,472.19,
DR25_2024-08-12_08:55:00,DR,DR25,2024-08-12,08:55,Photo,N,Y,Full,,08120208.jpg,Gadid,2,50,384.18,,,410.47,
DR25_2024-08-12_10:21:00,DR,DR25,2024-08-12,10:21,Photo,N,Y,Partial,,08120400.jpg,Capelin,1,100,,1146.22,,1108.98,
DR25_2024-08-12_11:40:00,DR,DR25,2024-08-12,11:40,Photo,N,N,Full,,08120496.jpg,Sandlance,3,50,530.22,,,862.94,
DR25_2024-08-12_11:40:00,DR,DR25,2024-08-12,11:40,Photo,N,N,Full,,08120496.jpg,UnknownFish,1,NA,,,X,X,
DR25_2024-08-13_08:26:00,DR,DR25,2024-08-13,08:26,Photo,N,N,Full,,08130094.jpg,UnknownFish,5,NA,460.88,,,714.53,
DR25_2024-08-13_08:34:00,DR,DR25,2024-08-13,08:34,Photo,N,Y,Full,,08130100.jpg,Unknown,1,NA,,,X,X,
DR25_2024-08-13_12:42:00,DR,DR25,2024-08-13,12:42,Photo,N,X,Full,,08130508.jpg,Herring0,1,50,486.31,,,504.08,
DR25_2024-08-13_12:42:00,DR,DR25,2024-08-13,12:42,Photo,N,X,Full,,08130508.jpg,Unknown,1,NA,,,X,X,
DR25_2024-08-13_12:42:00,DR,DR25,2024-08-13,12:42,Photo,N,X,Full,,08130508.jpg,Prowfish,1,50,486.31,,210.2,,Proofed—UnknownFish to Prowfish
DR25_2024-08-13_14:26:00,DR,DR25,2024-08-13,14:26,Photo,N,X,Full,,08130529.jpg,UnknownFish,2,NA,465.54,,,762.99,
DR25_2024-08-14_08:24:00,DR,DR25,2024-08-14,08:24,Photo,N,N,Full,,08140625.jpg,UnknownFish,4,NA,495.32,,,1007.46,
DR25_2024-08-14_10:03:00,DR,DR25,2024-08-14,10:03,Photo,N,N,Full,,08140838.jpg,Gadid,2,75,460.65,,236.21,,
DR25_2024-08-14_10:03:00,DR,DR25,2024-08-14,10:03,Photo,N,N,Full,,08140838.jpg,Prowfish,1,100,460.65,,,883.72,
DR25_2024-08-14_10:04:00,DR,DR25,2024-08-14,10:04,Photo,N,Y,Full,,08140847.jpg,Herring0,4,50,427.63,,,539.84,
DR25_2024-08-14_10:04:00,DR,DR25,2024-08-14,10:04,Photo,N,Y,Full,,08140847.jpg,Sandlance,1,50,427.63,,,624.33,
DR25_2024-08-14_10:44:00,DR,DR25,2024-08-14,10:44,Photo,N,Y,Full,,08140979.jpg,Herring0,3,100,477.04,,,497.91,Proofed—1 UnknownFish added to Herring0 count
DR25_2024-08-14_12:12:00,DR,DR25,2024-08-14,12:12,Photo,N,X,Full,,08140163.jpg,Herring0,5,50,512.8,,,567.85,
DR26_2024-07-24_17:26:00,DR,DR26,2024-07-24,17:26,Photo,N,X,Full,,07240848.jpg,Gadid,4,50,146.49,,,183.34,
DR26_2024-08-06_14:46:00,DR,DR26,2024-08-06,14:46,Photo,N,N,Partial,,08060028.jpg,UnknownFish,1,NA,X,X,,,
DR26_2024-08-06_20:30:00,DR,DR26,2024-08-06,20:30,Photo,N,X,Partial,,08060172.jpg,UnknownFish,1,NA,X,X,,,
DR26_2024-08-07_12:48:00,DR,DR26,2024-08-07,12:48,Photo,N,N,Partial,,08070443.jpg,UnknownFish,2,NA,X,X,,,
DR26_2024-08-14_09:08:00,DR,DR26,2024-08-14,09:08,Video,N,N,Full,,08140402.jpg,Herring0,7,100,112.02,,,198.74,
DR26_2024-08-14_10:27:00,DR,DR26,2024-08-14,10:27,Photo,N,X,Full,,08140539.jpg,Herring0,3,75,393,,,470,
DR6_2024-07-14_21:59:00,DR,DR6,2024-07-14,21:59,Photo,N,N,Partial,,07140019.jpg,UnknownFish,2,NA,X,X,,,
DR6_2024-07-15_19:38:00,DR,DR6,2024-07-15,19:38,Photo,N,N,Partial,,07150456.jpg,Unknown,1,NA,X,X,,,
DR6_2024-07-16_05:55:00,DR,DR6,2024-07-16,05:55,Photo,N,N,Full,,07160468.jpg,UnknownFish,5,NA,748.08,,,447.33,
DR6_2024-07-16_14:38:00,DR,DR6,2024-07-16,14:38,Photo,N,N,Partial,,07160651.jpg,Unknown,1,NA,X,X,,,
DR6_2024-07-16_17:59:00,DR,DR6,2024-07-16,17:59,Photo,N,N,Partial,,07160738.jpg,Sandlance,1,50,X,X,,,
DR6_2024-07-16_20:08:00,DR,DR6,2024-07-16,20:08,Photo,N,N,Full,,07160873.jpg,Gadid,2,75,787.81,,,1022.16,
DR6_2024-07-16_21:16:00,DR,DR6,2024-07-16,21:16,Photo,N,N,Partial,,07160900.jpg,Unknown,1,NA,X,X,,,
DR6_2024-07-17_09:43:00,DR,DR6,2024-07-17,09:43,Photo,N,N,Partial,,07170025.jpg,Unknown,1,NA,X,X,,,
DR6_2024-07-19_08:00:00,DR,DR6,2024-07-19,08:00,Photo,N,N,Full,Ventral view of greenling head,07190595.jpg,Sandlance,2,100,699,,,780,
DR6_2024-07-19_08:00:00,DR,DR6,2024-07-19,08:00,Photo,N,N,Full,Ventral view of greenling head,07190595.jpg,Greenling,1,50,699,,233,,
DR6_2024-07-19_08:00:00,DR,DR6,2024-07-19,08:00,Photo,N,N,Full,Ventral view of greenling head,07190595.jpg,UnknownFish,2,NA,699,,,425,Proofed—added measurement
DR6_2024-07-19_11:34:00,DR,DR6,2024-07-19,11:34,Photo,N,N,Full,,07190718.jpg,Gadid,2,50,716.55,,,818.05,
DR6_2024-07-21_05:36:00,DR,DR6,2024-07-21,05:36,Photo,N,N,Full,,07210924.jpg,Greenling,1,75,,1269.3,,603.21,
DR6_2024-07-21_05:36:00,DR,DR6,2024-07-21,05:36,Photo,N,N,Full,,07210924.jpg,Unknown,4,NA,,,X,X,
DR6_2024-07-21_07:14:00,DR,DR6,2024-07-21,07:14,Photo,N,Y,Full,,07210967.jpg,Gadid,6,100,,922.06,,479.77,
DR6_2024-07-21_12:43:00,DR,DR6,2024-07-21,12:43,Photo,N,N,Full,,07210303.jpg,Gadid,6,100,,1200.99,,618.3,
DR6_2024-07-22_07:04:00,DR,DR6,2024-07-22,07:04,Photo,N,N,Partial,,07220363.jpg,UnknownFish,1,NA,X,X,,,
DR6_2024-07-22_16:15:00,DR,DR6,2024-07-22,16:15,Photo,N,Y,Full,,07220048.jpg,Gadid,5,75,,1194,201,,Proofed—2 Unknown added to Gadid count
DR6_2024-07-22_18:50:00,DR,DR6,2024-07-22,18:50,Photo,N,N,Full,,07220201.jpg,Gadid,1,75,,1319,,464,
DR6_2024-07-22_18:50:00,DR,DR6,2024-07-22,18:50,Photo,N,N,Full,,07220201.jpg,Greenling,2,100,,1319,250,780,
DR6_2024-07-22_21:17:00,DR,DR6,2024-07-22,21:17,Photo,N,N,Full,,07220471.jpg,Gadid,4,75,432.61,,,451.6,
DR6_2024-07-23_09:55:00,DR,DR6,2024-07-23,09:55,Photo,N,N,Partial,,07230028.jpg,UnknownFish,2,NA,X,X,,,Proofed—Unknown to UnknownFish
DR6_2024-07-23_18:18:00,DR,DR6,2024-07-23,18:18,Photo,N,N,Full,,07230319.jpg,Herring0,6,50,,1217.4,,342.93,Proofed—UnknownFish to Herring0
DR6_2024-07-27_10:37:00,DR,DR6,2024-07-27,10:37,Photo,N,Y,Full,,07270520.jpg,Herring0,7,50,,1244,,338,Proofed—adjusted tail length
DR6_2024-07-27_11:35:00,DR,DR6,2024-07-27,11:35,Photo,N,N,Full,,07270553.jpg,Capelin,2,100,,1421.63,329.92,,
DR6_2024-07-27_13:37:00,DR,DR6,2024-07-27,13:37,Photo,N,X,Full,,07270643.jpg,Capelin,1,50,,1620,344,,Proofed—UnknownFish to Capelin
DR6_2024-07-27_13:37:00,DR,DR6,2024-07-27,13:37,Photo,N,X,Full,,07270643.jpg,UnknownFish,1,NA,,1620,,626,Proofed—added measurement
DR6_2024-07-28_16:41:00,DR,DR6,2024-07-28,16:41,Photo,N,Y,Full,,07280569.jpg,Sandlance,1,50,441,,,402,Proofed—adjusted tail length
DR6_2024-07-28_16:41:00,DR,DR6,2024-07-28,16:41,Photo,N,Y,Full,,07280569.jpg,Unknown,2,NA,,,X,X,
DR6_2024-07-28_17:14:00,DR,DR6,2024-07-28,17:14,Photo,N,N,Full,,07280632.jpg,Herring0,8,100,,1431,155,377,Proofed—added measurement
DR6_2024-07-28_17:33:00,DR,DR6,2024-07-28,17:33,Photo,N,N,Full,,07280638.jpg,Gadid,2,75,,1433,151,,
DR6_2024-07-28_17:33:00,DR,DR6,2024-07-28,17:33,Photo,N,N,Full,,07280638.jpg,Greenling,3,75,,1433,,515,Proofed—1 UnknownFish added to Greenling count
DR6_2024-07-28_18:05:00,DR,DR6,2024-07-28,18:05,Photo,N,N,Full,,07280668.jpg,Herring0,8,50,,1536.06,,476.9,
DR6_2024-07-28_19:25:00,DR,DR6,2024-07-28,19:25,Photo,N,N,Full,,07280746.jpg,Herring0,4,75,,1291.65,,457.84,
DR6_2024-07-28_19:25:00,DR,DR6,2024-07-28,19:25,Photo,N,N,Full,,07280746.jpg,Greenling,3,50,,1291.65,,587.72,Proofed—UnknownFish to Greenling
DR6_2024-07-28_21:23:00,DR,DR6,2024-07-28,21:23,Photo,N,N,Full,,07280887.jpg,Herring0,7,50,,1125,,500,Proofed—UnknownFish to Herring0
DR6_2024-07-31_07:04:00,DR,DR6,2024-07-31,07:04,Photo,N,N,Partial,,07310061.jpg,UnknownFish,3,NA,,,X,X,
DR6_2024-07-31_13:34:00,DR,DR6,2024-07-31,13:34,Photo,N,N,Full,,07310790.jpg,Greenling,1,50,,1474,,621,Proofed—adjusted tail length (estimated because part offscreen)
DR6_2024-07-31_13:34:00,DR,DR6,2024-07-31,13:34,Photo,N,N,Full,,07310790.jpg,Herring0,4,50,,1474,,444,
DR6_2024-07-31_13:59:00,DR,DR6,2024-07-31,13:59,Photo,N,Y,Full,,07310826.jpg,Herring0,7,50,,1358.34,,443.82,Proofed—3 UnknownFish added to Herring0 count
DR6_2024-07-31_14:53:00,DR,DR6,2024-07-31,14:53,Photo,N,Y,Full,,07310868.jpg,Herring0,9,75,,1000,,286,Proofed—5 UnknownFish added to Herring0 count
DR6_2024-08-01_11:21:00,DR,DR6,2024-08-01,11:21,Photo,N,X,Partial,,08010542.jpg,UnknownFish,4,NA,,1179.16,150.4,,
DR6_2024-08-01_14:47:00,DR,DR6,2024-08-01,14:47,Photo,N,Y,Full,,08010841.jpg,Herring0,7,100,401,,,329,Proofed—4 UnknownFish added to Herring0 count
DR6_2024-08-01_16:20:00,DR,DR6,2024-08-01,16:20,Photo,N,Y,Full,,08010898.jpg,Herring0,8,100,,822.12,,250.57,
DR6_2024-08-01_18:04:00,DR,DR6,2024-08-01,18:04,Photo,N,Y,Full,,08010916.jpg,Herring0,6,100,,1029.63,120.11,,Proofed—3 UnknownFish added to Herring0 count
DR6_2024-08-01_21:30:00,DR,DR6,2024-08-01,21:30,Photo,N,X,Full,,08010148.jpg,Herring0,5,100,,1277,,371,Proofed—1 UnknownFish added to Herring0 count
DR6_2024-08-02_11:17:00,DR,DR6,2024-08-02,11:17,Photo,N,X,Partial,,08020043.jpg,UnknownFish,3,NA,X,X,,,
DR6_2024-08-03_06:20:00,DR,DR6,2024-08-03,06:20,Photo,N,N,Partial,,08030335.jpg,UnknownFish,1,NA,X,X,,,
DR6_2024-08-03_07:46:00,DR,DR6,2024-08-03,07:46,Photo,N,X,Full,,08030442.jpg,Gadid,4,100,,1388,312,,
DR6_2024-08-03_07:46:00,DR,DR6,2024-08-03,07:46,Photo,N,X,Full,,08030442.jpg,UnknownFish,1,NA,,,X,X,
DR6_2024-08-03_09:21:00,DR,DR6,2024-08-03,09:21,Photo,N,X,Partial,,08030538.jpg,Herring0,6,50,,1280.9,,401.53,
DR6_2024-08-03_17:27:00,DR,DR6,2024-08-03,17:27,Photo,N,X,Full,,08030892.jpg,Herring0,7,50,,1100.76,,343.13,Proofed—UnknownFish to Herring0
DR6_2024-08-03_17:45:00,DR,DR6,2024-08-03,17:45,Photo,N,N,Full,,08030952.jpg,Gadid,1,50,,1725.13,,534.66,
DR6_2024-08-03_17:45:00,DR,DR6,2024-08-03,17:45,Photo,N,N,Full,,08030952.jpg,Herring0,1,50,,,X,X,
DR6_2024-08-04_06:32:00,DR,DR6,2024-08-04,06:32,Photo,N,N,Full,,08040004.jpg,Gadid,3,50,,1268.95,234.65,,
DR6_2024-08-04_06:32:00,DR,DR6,2024-08-04,06:32,Photo,N,N,Full,,08040004.jpg,Herring0,1,75,,1268.95,157.9,,
DR6_2024-08-04_06:47:00,DR,DR6,2024-08-04,06:47,Photo,N,Y,Full,,08040067.jpg,Gadid,1,100,,1215.1,,882.99,
DR6_2024-08-04_06:47:00,DR,DR6,2024-08-04,06:47,Photo,N,Y,Full,,08040067.jpg,Gadid,4,100,,1215.1,,561.81,
DR6_2024-08-05_16:59:00,DR,DR6,2024-08-05,16:59,Photo,N,X,Full,,08050247.jpg,Capelin,1,100,,1130,,764,Proofed—adjusted tail length
DR6_2024-08-05_16:59:00,DR,DR6,2024-08-05,16:59,Photo,N,X,Full,,08050247.jpg,Greenling,1,100,,1130,,698,Proofed—adjusted tail length
DR6_2024-08-05_17:35:00,DR,DR6,2024-08-05,17:35,Photo,N,X,Partial,,08050295.jpg,Greenling,3,50,X,X,,,
DR6_2024-08-05_19:50:00,DR,DR6,2024-08-05,19:50,Photo,N,X,Full,,08050454.jpg,Greenling,1,50,,1799,,400,Proofed—adjusted tail length
DR6_2024-08-05_19:50:00,DR,DR6,2024-08-05,19:50,Photo,N,X,Full,,08050454.jpg,UnknownFish,1,NA,,1799,184,,
DR6_2024-08-05_21:14:00,DR,DR6,2024-08-05,21:14,Photo,N,X,Full,,08050469.jpg,Herring0,7,50,,801.41,119.64,,
DR6_2024-08-06_14:26:00,DR,DR6,2024-08-06,14:26,Photo,N,X,Full,,08060967.jpg,Gadid,8,100,,915,230,546,Proofed—added measurement
DR6_2024-08-07_09:57:00,DR,DR6,2024-08-07,09:57,Photo,N,X,Partial,,08070946.jpg,UnknownFish,1,NA,X,X,,,
DR6_2024-08-07_12:17:00,DR,DR6,2024-08-07,12:17,Photo,N,X,Partial,,08070181.jpg,Gadid,4,100,373.48,,246.31,,
DR6_2024-08-07_14:11:00,DR,DR6,2024-08-07,14:11,Photo,N,Y,Full,,08070376.jpg,Gadid,3,100,,783.1,,611.94,Facing camera
DR6_2024-08-07_14:11:00,DR,DR6,2024-08-07,14:11,Photo,N,Y,Full,,08070376.jpg,Gadid,1,100,,783.1,,830.99,Facing camera
DR6_2024-08-09_06:23:00,DR,DR6,2024-08-09,06:23,Photo,N,X,Partial,,08090226.jpg,Greenling,2,50,,1465,,600,Proofed—adjusted measurements (estimated because part of bill offscreen)
DR6_2024-08-09_07:05:00,DR,DR6,2024-08-09,07:05,Photo,N,Y,Partial,,08090265.jpg,Herring0,5,100,,1351,,528,Proofed—3 UnknownFish added to Herring0 count
DR6_2024-08-09_08:17:00,DR,DR6,2024-08-09,08:17,Photo,N,Y,Full,,08090490.jpg,Gadid,2,50,,1141.03,,502.52,
DR6_2024-08-09_08:17:00,DR,DR6,2024-08-09,08:17,Photo,N,Y,Full,,08090490.jpg,Gadid,2,50,,1141.03,,627.77,
DR6_2024-08-09_12:48:00,DR,DR6,2024-08-09,12:48,Photo,N,X,Full,,08090853.jpg,Herring0,7,50,436,,,355,Proofed—adjusted tail length
DR6_2024-08-10_13:10:00,DR,DR6,2024-08-10,13:10,Photo,N,Y,Full,,08100712.jpg,Gadid,3,100,,1378,,574,
DR6_2024-08-10_13:10:00,DR,DR6,2024-08-10,13:10,Photo,N,Y,Full,,08100712.jpg,Squid,1,100,,1378,940,,Proofed—adjusted measurements (HeadLength = mantle length)
DR6_2024-08-10_20:21:00,DR,DR6,2024-08-10,20:21,Photo,N,X,Full,,08100508.jpg,Herring0,8,50,,1290.78,,493.46,Proofed—4 UnknownFish added to Herring0 count
DR6_2024-08-11_14:32:00,DR,DR6,2024-08-11,14:32,Photo,N,X,Partial,,08110466.jpg,UnknownFish,1,NA,X,X,,,
DR6_2024-08-13_11:55:00,DR,DR6,2024-08-13,11:55,Photo,N,X,Partial,,08130718.jpg,UnknownFish,1,NA,X,X,,,
DR8_2024-07-15_21:27:00,DR,DR8,2024-07-15,21:27,Video,N,N,Full,,07150383.mov,Gadid,3,100,99,,,143,
DR8_2024-07-16_08:07:00,DR,DR8,2024-07-16,08:07,Photo,N,N,Full,,07160883.jpg,UnknownFish,2,NA,755.55,,,641.36,
DR8_2024-07-16_11:54:00,DR,DR8,2024-07-16,11:54,Photo,N,N,Full,,07160421.jpg,Gadid,2,100,764,,253,,
DR8_2024-07-16_19:57:00,DR,DR8,2024-07-16,19:57,Photo,N,N,Partial,,07160736.jpg,UnknownFish,1,NA,X,X,,,
DR8_2024-07-17_08:29:00,DR,DR8,2024-07-17,08:29,Video,N,N,Full,Adult eats bill load,07170021.mov,Gadid,3,100,124,,,162,
DR8_2024-07-17_11:32:00,DR,DR8,2024-07-17,11:32,Video,Y,N,Full,Adult leaves with bill load,07170213.mov,Gadid,3,100,71,,26,,Proofed—HeadLength and TailLength switched
DR8_2024-07-18_05:50:00,DR,DR8,2024-07-18,05:50,Photo,N,N,Full,,07180419.jpg,Sandlance,1,100,692.48,,,820.01,
DR8_2024-07-18_05:50:00,DR,DR8,2024-07-18,05:50,Photo,N,N,Full,,07180419.jpg,Unknown,1,NA,,,X,X,
DR8_2024-07-18_21:40:00,DR,DR8,2024-07-18,21:40,Photo,N,N,Full,,07180556.jpg,Gadid,5,50,692.25,,,1021.43,Proofed—3 UnknownFish added to Gadid count
DR8_2024-07-19_10:40:00,DR,DR8,2024-07-19,10:40,Video,N,N,Full,,07190033.mov,Gadid,5,100,159,,,180,Proofed—1 UnknownFish added to Gadid count
DR8_2024-07-19_19:23:00,DR,DR8,2024-07-19,19:23,Video,N,N,Full,Adult eats bill load,07190018.mov,Greenling,1,75,133,,,143,
DR8_2024-07-19_19:23:00,DR,DR8,2024-07-19,19:23,Video,N,N,Full,Adult eats bill load,07190018.mov,Squid,1,75,,,X,X,Tentacle only—mantle gone
DR8_2024-07-19_19:23:00,DR,DR8,2024-07-19,19:23,Video,N,N,Full,Adult eats bill load,07190018.mov,UnknownFish,3,NA,133,,,104,Proofed—added measurement; possibly Rockfish
DR8_2024-07-21_05:32:00,DR,DR8,2024-07-21,05:32,Photo,N,N,Full,,07210488.jpg,Gadid,1,100,489.01,,,911.72,
DR8_2024-07-21_05:32:00,DR,DR8,2024-07-21,05:32,Photo,N,N,Full,,07210488.jpg,Prowfish,1,100,489.01,,,1082.93,
DR8_2024-07-21_10:22:00,DR,DR8,2024-07-21,10:22,Photo,N,N,Full,,07210934.jpg,Sandlance,4,100,711.44,,,942.62,
DR8_2024-07-21_13:29:00,DR,DR8,2024-07-21,13:29,Photo,N,N,Full,,07210260.jpg,Gadid,5,100,,1324.1,,930.55,
DR8_2024-07-21_14:21:00,DR,DR8,2024-07-21,14:21,Video,N,N,Full,"Adult leaves with bill load, return 14:25 and eats it",07210300.mov,Gadid,2,100,174,,,230,
DR8_2024-07-22_10:01:00,DR,DR8,2024-07-22,10:01,Video,Y,N,Full,,07220513.mov,Gadid,3,75,86,,,112,
DR8_2024-07-22_10:01:00,DR,DR8,2024-07-22,10:01,Video,Y,N,Full,,07220513.mov,Herring1,1,75,86,,,188,
DR8_2024-07-23_09:48:00,DR,DR8,2024-07-23,09:48,Photo,N,N,Partial,,07230214.jpg,Gadid,4,50,724,,300,,Proofed—UnknownFish to Gadid
DR8_2024-07-23_12:11:00,DR,DR8,2024-07-23,12:11,Video,N,N,Partial,,07230564.mov,Squid,1,75,,,X,X,
DR8_2024-07-23_12:11:00,DR,DR8,2024-07-23,12:11,Video,N,N,Partial,,07230564.mov,UnknownFish,3,NA,172,,74,,Proofed—added measurement
DR8_2024-07-23_13:53:00,DR,DR8,2024-07-23,13:53,Photo,N,N,Full,,07230967.jpg,Gadid,5,100,,1718.31,,958.79,
DR8_2024-07-23_19:51:00,DR,DR8,2024-07-23,19:51,Photo,N,N,Full,,07230025.jpg,Capelin,1,75,829.45,,,1549.88,
DR8_2024-07-24_19:27:00,DR,DR8,2024-07-24,19:27,Photo,N,N,Full,,07240617.jpg,Herring0,5,50,720.89,,,520.83,Proofed—UnknownFish to Herring0
DR8_2024-07-24_21:04:00,DR,DR8,2024-07-24,21:04,Photo,N,N,Full,,07240628.jpg,Gadid,4,100,810.91,,,813.37,
DR8_2024-07-24_21:04:00,DR,DR8,2024-07-24,21:04,Photo,N,N,Full,,07240628.jpg,Gadid,1,100,810.91,,,1004.33,
DR8_2024-07-25_15:15:00,DR,DR8,2024-07-25,15:15,Photo,N,N,Full,,07250316.jpg,Gadid,4,50,791.84,,288.41,,
DR8_2024-07-26_09:31:00,DR,DR8,2024-07-26,09:31,Photo,N,N,Full,,07260193.jpg,Capelin,1,100,578.52,,,1276.65,
DR8_2024-07-26_21:57:00,DR,DR8,2024-07-26,21:57,Photo,N,N,Full,,07260004.jpg,Capelin,1,100,581.11,,,1020.51,
DR8_2024-07-26_21:57:00,DR,DR8,2024-07-26,21:57,Photo,N,N,Full,,07260004.jpg,UnknownFish,1,NA,581.11,,,703.83,
DR8_2024-07-27_06:46:00,DR,DR8,2024-07-27,06:46,Photo,N,N,Full,,07270218.jpg,Capelin,1,100,491.6,,,1002.67,
DR8_2024-07-27_06:46:00,DR,DR8,2024-07-27,06:46,Photo,N,N,Full,,07270218.jpg,UnknownFish,3,NA,491.6,,,706.61,
DR8_2024-07-27_07:45:00,DR,DR8,2024-07-27,07:45,Photo,N,N,Full,,07270478.jpg,Capelin,1,100,534,,,1729,
DR8_2024-07-27_07:45:00,DR,DR8,2024-07-27,07:45,Photo,N,N,Full,,07270478.jpg,Capelin,1,100,534,,,883,Proofed—added measurement
DR8_2024-07-27_13:01:00,DR,DR8,2024-07-27,13:01,Photo,N,N,Full,,07270633.jpg,Capelin,2,100,545.57,,,1168.93,
DR8_2024-07-27_13:59:00,DR,DR8,2024-07-27,13:59,Photo,N,N,Partial,,07270903.jpg,Capelin,2,100,X,X,,,
DR8_2024-07-27_20:15:00,DR,DR8,2024-07-27,20:15,Photo,N,N,Full,,07270513.jpg,Gadid,2,100,552.55,,,604.01,
