"BL_ID","Prey","Count","Confidence","BirdMethod","PreyMethod","n_measured","TotalMass","AvMass","AvLength"
"EC43_2024-07-19_07:38:00","Gadid",2,100,"Bill height","Tail",1,1.4503222627291,0.725161131364551,50.7313151909654
"EC43_2024-07-19_07:38:00","Squid",1,100,"Headbill","Head",1,4.69657697437875,4.69657697437875,129.011455883469
"EC43_2024-07-19_11:40:00","Gadid",5,100,"Bill height","Tail",1,6.50609134611238,1.30121826922248,59.9834329435028
"EC43_2024-07-20_17:04:00","Gadid",5,75,"Bill height","Tail",1,3.65400367896462,0.730800735792925,50.8440514469453
"EC43_2024-07-20_19:57:00","Gadid",5,75,"Headbill",NA,1,5.53053537708173,1.10610707541635,51.5029060359916
"EC43_2024-07-23_07:27:00","Gadid",1,50,NA,NA,0,NA,NA,NA
"EC43_2024-07-23_07:27:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC43_2024-07-23_12:29:00","Gadid",2,75,"Bill height","Tail",1,1.11946576237646,0.559732881188231,47.1036359139253
"EC43_2024-07-23_12:29:00","UnknownFish",2,NA,"Bill height","Head",1,NA,NA,NA
"EC43_2024-07-25_17:05:00","Gadid",6,50,"Headbill","Tail",1,8.82836064657651,1.47139344109609,62.1335350860602
"EC43_2024-07-25_20:08:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC43_2024-07-27_09:14:00","Unknown",3,NA,NA,NA,0,NA,NA,NA
"EC43_2024-07-27_09:14:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC43_2024-07-27_11:58:00","Prowfish",1,50,"Headbill","Tail",1,5.83143952547407,5.83143952547407,87.4557367784322
"EC43_2024-07-27_11:58:00","UnknownFish",1,NA,"Headbill","Head",1,NA,NA,NA
"EC43_2024-08-01_18:33:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC43_2024-08-03_05:52:00","Capelin",3,100,"Headbill","Tail",1,5.14714751147619,1.71571583715873,75.8909993460555
"EC43_2024-08-03_06:43:00","Gadid",3,50,"Bill height","Head",1,10.2794262759288,3.42647542530961,79.1621714075205
"EC43_2024-08-05_18:30:00","UnknownFish",4,NA,"Bill height","Tail",1,NA,NA,NA
"EC43_2024-08-07_06:30:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC43_2024-08-07_08:17:00","UnknownFish",3,NA,"Headbill","Head",1,NA,NA,NA
"EC43_2024-08-08_09:20:00","UnknownFish",4,NA,"Bill height","Head",1,NA,NA,NA
"EC43_2024-08-08_21:19:00","Herring0",5,75,"Bill height","Tail",1,2.13498973962595,0.426997947925191,44.2554640157963
"EC43_2024-08-10_07:10:00","Herring0",2,50,NA,NA,0,NA,NA,NA
"EC43_2024-08-10_07:10:00","Unknown",3,NA,NA,NA,0,NA,NA,NA
"EC43_2024-08-10_09:07:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC43_2024-08-10_09:07:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC43_2024-08-12_09:30:00","Sandlance",1,50,"Bill height","Head",1,5.91987377292581,5.91987377292581,120.341472370112
"EC43_2024-08-12_09:30:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC43_2024-08-12_10:00:00","Capelin",1,50,NA,NA,0,NA,NA,NA
"EC43_2024-08-12_10:00:00","Sandlance",2,50,"Bill height","Head",1,3.72151865148926,1.86075932574463,85.8772687986171
"EC66_2024-07-27_19:37:00","Gadid",7,50,NA,NA,0,NA,NA,NA
"EC66_2024-07-28_06:29:00","Gadid",4,50,"Headbill","Head",1,12.2704971942114,3.06762429855286,76.6921818008352
"EC66_2024-07-28_22:08:00","UnknownFish",5,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-29_05:38:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC66_2024-07-29_06:26:00","Gadid",6,50,"Headbill","Head",1,11.370510390872,1.89508506514533,66.8060823024847
"EC66_2024-07-29_07:17:00","Gadid",7,100,"Headbill","Head",1,8.87839750181835,1.26834250025976,59.5452198222903
"EC66_2024-07-29_07:34:00","Gadid",5,75,"Headbill","Head",1,15.733850583947,3.1467701167894,77.2539979306965
"EC66_2024-07-29_07:34:00","UnknownFish",1,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-29_11:05:00","Gadid",5,100,"Headbill","Head",1,12.3113929702842,2.46227859405683,72.010732852591
"EC66_2024-07-29_11:42:00","Unknown",4,NA,NA,NA,0,NA,NA,NA
"EC66_2024-07-29_11:42:00","UnknownFish",3,NA,"Headbill","Tail",1,NA,NA,NA
"EC66_2024-07-29_13:27:00","Gadid",5,75,"Headbill","Head",1,13.547301586319,2.70946031726381,74.0118765256834
"EC66_2024-07-29_14:17:00","Gadid",5,50,"Headbill","Head",1,6.07447201287043,1.21489440257409,58.815163101224
"EC66_2024-07-29_16:56:00","UnknownFish",7,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-30_05:57:00","Herring0",7,50,"Headbill","Head",1,4.42877213157615,0.632681733082307,49.946870918469
"EC66_2024-07-30_07:39:00","Gadid",6,75,"Headbill","Head",1,16.5293910153778,2.75489850256297,74.3654119691083
"EC66_2024-07-30_09:15:00","UnknownFish",7,NA,"Headbill","Tail",1,NA,NA,NA
"EC66_2024-07-30_10:28:00","Gadid",4,50,"Headbill","Head",1,5.51775375380981,1.37943843845245,60.9951845906902
"EC66_2024-07-30_10:28:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC66_2024-07-31_06:25:00","UnknownFish",5,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-31_06:51:00","Gadid",5,50,"Headbill","Head",1,5.57990872099224,1.11598174419845,57.4012774488321
"EC66_2024-07-31_07:01:00","Gadid",3,75,"Headbill","Head",1,5.69311044430481,1.89770348143494,66.8325177469769
"EC66_2024-07-31_08:40:00","UnknownFish",6,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-31_18:45:00","Unknown",3,NA,NA,NA,0,NA,NA,NA
"EC66_2024-07-31_18:45:00","UnknownFish",2,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-07-31_19:29:00","Herring0",5,50,"Headbill","Head",1,0.910035253915631,0.182007050783126,34.042141725655
"EC66_2024-07-31_23:06:00","Herring0",6,50,"Headbill","Tail",1,0.961954328288343,0.160325721381391,32.7391682395606
"EC66_2024-08-01_06:58:00","UnknownFish",5,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-01_07:44:00","Gadid",1,100,"Headbill","Tail",1,1.47423158426156,1.47423158426156,62.1678519434
"EC66_2024-08-01_07:44:00","UnknownFish",1,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-01_11:29:00","Unknown",5,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-01_11:29:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-02_05:23:00","Herring0",6,50,NA,NA,0,NA,NA,NA
"EC66_2024-08-02_06:26:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-02_06:26:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-02_06:49:00","Gadid",5,50,"Headbill","Head",1,5.05684577276713,1.01136915455343,55.8049884886914
"EC66_2024-08-02_14:32:00","UnknownFish",6,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-02_18:30:00","Gadid",5,50,"Headbill","Head",1,10.9556271960349,2.19112543920697,69.6431844134606
"EC66_2024-08-02_22:42:00","Herring0",6,50,"Headbill","Tail",1,1.14266010985809,0.190443351643015,34.5200584754987
"EC66_2024-08-03_07:33:00","UnknownFish",5,NA,"Headbill","Head",2,NA,NA,NA
"EC66_2024-08-03_09:27:00","Gadid",5,50,"Headbill","Head",1,4.21652997119271,0.843305994238542,52.97348537653
"EC66_2024-08-04_09:20:00","Capelin",1,100,"Headbill","Head",1,2.8392818776668,2.8392818776668,86.7396434409858
"EC66_2024-08-04_09:20:00","UnknownFish",2,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-04_20:22:00","Herring0",8,75,"Headbill","Head",1,6.28409052390157,0.785511315487696,53.3852468064183
"EC66_2024-08-05_08:45:00","UnknownFish",6,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-05_14:06:00","Gadid",4,75,"Headbill","Tail",1,4.51060354766219,1.12765088691555,57.5726197612949
"EC66_2024-08-05_14:06:00","Herring0",1,100,"Headbill","Head",1,1.85253642836356,1.85253642836356,69.513925184798
"EC66_2024-08-05_19:59:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-05_21:03:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-06_10:41:00","Gadid",6,100,"Headbill","Head",1,10.7609993160295,1.79349988600492,65.7597310657183
"EC66_2024-08-07_04:56:00","Capelin",1,75,"Headbill","Tail",1,4.27767484500633,4.27767484500633,96.7012950327046
"EC66_2024-08-07_07:26:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-07_08:18:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-07_09:49:00","Capelin",1,100,"Headbill","Head",1,2.18827216568904,2.18827216568904,80.9497905880652
"EC66_2024-08-07_09:49:00","Herring0",1,50,"Headbill","Tail",1,0.319306424757702,0.319306424757702,40.4697527158558
"EC66_2024-08-07_09:49:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-07_11:16:00","Gadid",1,100,"Headbill","Head",1,1.347349720996,1.347349720996,60.5852094888857
"EC66_2024-08-07_11:16:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-07_21:58:00","UnknownFish",3,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-08_07:43:00","Gadid",4,50,"Headbill","Head",1,10.2967776946554,2.57419442366384,72.9337438522132
"EC66_2024-08-08_22:16:00","Herring0",6,50,"Headbill","Head",1,2.4570810986867,0.409513516447783,43.6897903858256
"EC66_2024-08-09_05:48:00","Herring0",6,50,"Headbill","Head",1,4.34199849616594,0.723666416027657,52.0550769297541
"EC66_2024-08-09_06:25:00","Gadid",5,75,"Headbill","Head",1,3.94952986705698,0.789905973411395,51.9898072614711
"EC66_2024-08-09_10:44:00","Gadid",5,50,"Headbill","Head",1,7.36587956899991,1.47317591379998,62.1550930189722
"EC66_2024-08-10_05:58:00","Herring0",4,NA,"Headbill","Head",1,2.51990789495961,0.629976973739902,49.8810730206403
"EC66_2024-08-10_05:58:00","UnknownFish",1,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-10_06:31:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-10_06:31:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-10_06:57:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-10_06:57:00","UnknownFish",4,NA,"Headbill","Head",1,NA,NA,NA
"EC66_2024-08-10_10:15:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC66_2024-08-11_07:57:00","Gadid",2,50,"Headbill","Tail",1,0.770315700808742,0.385157850404371,42.3192614873976
"EC66_2024-08-11_07:57:00","Herring0",5,75,"Headbill","Head",1,5.86486275314526,1.17297255062905,60.3950547108143
"EC66_2024-08-11_10:15:00","Gadid",5,100,"Headbill","Head",1,4.40387117359787,0.880774234719574,53.6374499755391
"EC66_2024-08-11_10:15:00","Herring0",1,50,"Headbill","Head",1,0.642513525635698,0.642513525635698,50.1844183041063
"EC8_2024-07-10_05:02:00","UnknownFish",4,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-10_07:20:00","Gadid",2,50,"Bill height","Tail",1,2.03759487367108,1.01879743683554,55.9221248293177
"EC8_2024-07-11_22:19:00","Gadid",4,50,"Bill height","Tail",1,2.2379383090969,0.559484577274226,47.0976476561178
"EC8_2024-07-12_10:21:00","Gadid",6,100,"Bill height","Tail",1,4.37974766427971,0.729957944046618,50.8272434960538
"EC8_2024-07-12_21:22:00","Gadid",2,100,"Bill height","Tail",1,3.68675909760827,1.84337954880414,66.2786438194473
"EC8_2024-07-13_05:41:00","UnknownFish",3,NA,"Bill height","Tail",2,NA,NA,NA
"EC8_2024-07-13_10:19:00","Gadid",5,100,"Bill height","Head",1,9.36414126301222,1.87282825260244,66.580319269501
"EC8_2024-07-13_22:57:00","UnknownFish",5,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-14_07:37:00","Gadid",4,75,"Bill height","Tail",1,3.23395858139238,0.808489645348096,52.3373732376948
"EC8_2024-07-14_20:32:00","Gadid",1,50,NA,NA,0,NA,NA,NA
"EC8_2024-07-15_07:05:00","Gadid",5,100,"Bill height","Tail",1,3.47447879065339,0.694895758130679,50.1153773406469
"EC8_2024-07-15_15:31:00","Gadid",5,100,"Bill height","Tail",1,6.30787377078568,1.26157475415714,59.4540066830591
"EC8_2024-07-15_22:44:00","Gadid",3,50,"Bill height","Tail",1,2.37632065702316,0.792106885674388,52.0312729528131
"EC8_2024-07-16_05:56:00","Sandlance",2,75,"Bill height","Tail",1,1.06337314501935,0.531686572509677,59.6029258098224
"EC8_2024-07-16_05:56:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"EC8_2024-07-16_09:13:00","Gadid",5,100,"Bill height","Tail",1,3.70752365489457,0.741504730978914,51.0563296415386
"EC8_2024-07-16_11:10:00","Gadid",4,100,"Bill height","Tail",1,5.92637471651735,1.48159367912934,62.2566501023093
"EC8_2024-07-16_11:10:00","Herring0",1,100,"Bill height","Tail",1,0.215149755407808,0.215149755407808,35.8402916617664
"EC8_2024-07-16_18:48:00","Gadid",5,100,"Bill height","Tail",1,7.11009315260698,1.4220186305214,61.5288267404472
"EC8_2024-07-16_23:08:00","UnknownFish",6,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-17_10:09:00","Gadid",5,100,"Bill height","Head",1,10.2635721513638,2.05271443027275,68.3531680074463
"EC8_2024-07-18_17:30:00","UnknownFish",3,NA,"Headbill","Tail",1,NA,NA,NA
"EC8_2024-07-18_18:50:00","Gadid",6,100,"Bill height","Head",1,7.36473204489912,1.22745534081652,58.9887640449438
"EC8_2024-07-18_20:17:00","Gadid",6,100,"Bill height","Tail",1,4.34018532224879,0.723364220374798,50.695263385623
"EC8_2024-07-19_09:32:00","Gadid",6,75,"Bill height","Tail",1,3.34995844890408,0.55832640815068,47.0696914249169
"EC8_2024-07-20_05:13:00","UnknownFish",5,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-26_22:31:00","Capelin",1,100,"Bill height","Tail",1,7.71132360532076,7.71132360532076,113.061797752809
"EC8_2024-07-26_22:31:00","Gadid",1,75,"Bill height","Tail",1,1.21338472445038,1.21338472445038,58.7942122186495
"EC8_2024-07-26_22:31:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-27_08:02:00","Capelin",4,100,"Bill height","Tail",2,20.1417888759232,5.03544721898079,94.7673117908071
"EC8_2024-07-27_08:02:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-27_08:11:00","Capelin",3,100,"Bill height","Head",1,7.06943066850561,2.35647688950187,82.5556353194544
"EC8_2024-07-27_08:26:00","Capelin",3,100,"Bill height",NA,1,9.51471998890656,3.17157332963552,85.5285758868444
"EC8_2024-07-27_08:47:00","Capelin",1,50,NA,NA,0,NA,NA,NA
"EC8_2024-07-27_17:30:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-27_19:40:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-27_21:53:00","Gadid",4,50,"Bill height","Tail",1,2.29857392342719,0.574643480856798,47.459807073955
"EC8_2024-07-28_06:06:00","Capelin",1,100,"Bill height","Head",1,6.02907279051513,6.02907279051513,105.917123611981
"EC8_2024-07-28_06:06:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-28_06:58:00","Gadid",5,75,"Bill height","Tail",1,4.26720956585288,0.853441913170575,53.1551446945338
"EC8_2024-07-28_09:50:00","Capelin",1,100,"Bill height","Tail",1,3.80040014638083,3.80040014638083,93.7139094863409
"EC8_2024-07-28_09:50:00","Gadid",5,100,"Bill height","Head",1,7.91651796722588,1.58330359344518,63.4523848071755
"EC8_2024-07-28_11:11:00","Gadid",5,100,"Bill height","Tail",1,11.7643274888684,2.35286549777368,71.0789567702751
"EC8_2024-07-28_16:20:00","Gadid",5,100,"Bill height","Head",1,4.24335270567927,0.848670541135854,53.069823434992
"EC8_2024-07-28_22:28:00","Gadid",4,100,"Bill height","Head",1,2.85147565739895,0.712868914349737,50.4834073686961
"EC8_2024-07-29_06:24:00","Gadid",3,50,"Bill height","Tail",1,7.33980178158553,2.44660059386184,71.8790545495572
"EC8_2024-07-29_07:04:00","Gadid",5,75,"Bill height","Tail",1,6.03749495501064,1.20749899100213,58.7123536486586
"EC8_2024-07-29_10:04:00","Gadid",6,75,"Bill height","Tail",1,9.59746303311882,1.59957717218647,63.6385744008214
"EC8_2024-07-29_11:15:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-29_13:53:00","Gadid",7,50,"Bill height","Tail",1,17.9804209802647,2.56863156860925,72.8885484179863
"EC8_2024-07-29_15:46:00","Gadid",5,100,"Bill height","Tail",1,9.67408284345983,1.93481656869197,67.2044417856876
"EC8_2024-07-29_16:49:00","Sandlance",6,100,"Bill height","Tail",1,3.58901242096795,0.598168736827992,61.6858237547893
"EC8_2024-07-29_18:03:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-30_07:14:00","Gadid",1,50,"Bill height","Tail",1,0.739811363281789,0.739811363281789,51.0228935402192
"EC8_2024-07-30_07:14:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-30_08:35:00","Gadid",8,100,"Bill height","Tail",1,4.50421241481644,0.563026551852055,47.1828894789979
"EC8_2024-07-30_09:43:00","Gadid",7,100,"Headbill","Tail",1,14.7809476270978,2.11156394672826,68.9090148705256
"EC8_2024-07-30_11:52:00","Gadid",6,100,"Bill height","Tail",1,13.6105638547391,2.26842730912318,70.3385039397901
"EC8_2024-07-30_15:19:00","Gadid",4,100,"Bill height","Head",1,3.18726525447991,0.796816313619978,52.1197242942121
"EC8_2024-07-30_16:06:00","Gadid",6,100,"Bill height","Tail",1,6.23391504102466,1.03898584017078,56.2374262771463
"EC8_2024-07-30_17:37:00","Gadid",2,50,"Bill height","Tail",1,1.83767796179689,0.918838980898444,54.2916587857008
"EC8_2024-07-30_17:37:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-07-31_05:26:00","Gadid",3,75,"Bill height","Tail",1,4.31870007171856,1.43956669057285,61.745434690287
"EC8_2024-07-31_06:08:00","Gadid",1,50,"Bill height","Tail",1,1.60194872278662,1.60194872278662,63.6655948553055
"EC8_2024-07-31_06:08:00","Greenling",1,50,"Bill height","Tail",1,3.04410661721214,3.04410661721214,71.571072319202
"EC8_2024-07-31_06:08:00","Sandlance",2,50,"Bill height","Tail",1,0.577506168975126,0.288753084487563,49.8850574712644
"EC8_2024-07-31_06:58:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-31_06:58:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-07-31_08:27:00","Gadid",6,100,"Bill height","Head",1,7.15897577628623,1.19316262938104,58.5117659529362
"EC8_2024-07-31_19:32:00","Gadid",5,75,"Bill height","Tail",1,5.00803237426668,1.00160647485334,55.6501039242508
"EC8_2024-07-31_19:32:00","Sandlance",2,50,"Bill height","Tail",1,0.406250027834554,0.203125013917277,45.0228614974281
"EC8_2024-08-01_19:37:00","Gadid",5,100,"Bill height","Tail",1,8.50090802087124,1.70018160417425,64.7605805162075
"EC8_2024-08-01_19:37:00","Sandlance",1,50,"Bill height","Tail",1,0.196433052948766,0.196433052948766,44.5852749301025
"EC8_2024-08-02_06:32:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-02_06:58:00","Gadid",2,75,"Bill height","Tail",1,5.91637167839013,2.95818583919506,75.8980371197297
"EC8_2024-08-02_06:58:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-08-02_07:04:00","Capelin",3,100,"Bill height","Head",1,16.7071065166332,5.5690355055444,103.710516870065
"EC8_2024-08-02_11:37:00","Gadid",5,100,"Bill height","Tail",1,5.13073924834324,1.02614784966865,56.0374349724205
"EC8_2024-08-03_06:01:00","Herring0",3,50,"Bill height","Tail",1,0.615937602147785,0.205312534049262,35.3278793068892
"EC8_2024-08-03_09:16:00","Sandlance",3,75,NA,NA,0,NA,NA,NA
"EC8_2024-08-03_11:16:00","Gadid",6,100,"Bill height","Tail",1,8.68673968442147,1.44778994740358,61.8462922546357
"EC8_2024-08-03_12:37:00","Gadid",5,100,"Bill height","Tail",1,6.38527340980955,1.27705468196191,59.6621295170185
"EC8_2024-08-04_07:00:00","Gadid",3,100,"Bill height",NA,1,4.02240749750815,1.34080249916938,56.9852917522656
"EC8_2024-08-04_07:03:00","Gadid",1,100,"Bill height","Tail",1,0.584898689478395,0.584898689478395,47.7009646302251
"EC8_2024-08-04_07:03:00","Sandlance",2,100,"Bill height","Head",1,2.21388463862178,1.10694231931089,73.8100961538462
"EC8_2024-08-04_07:03:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-04_18:57:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-05_22:03:00","Sandlance",5,100,"Bill height","Tail",1,15.6512716462655,3.1302543292531,99.9390456287008
"EC8_2024-08-06_06:14:00","Gadid",1,100,"Bill height","Tail",1,5.82871016723479,5.82871016723479,92.178145707129
"EC8_2024-08-06_06:14:00","Sandlance",1,100,"Bill height","Head",1,2.02117059396623,2.02117059396623,87.972800679983
"EC8_2024-08-06_06:14:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-06_09:00:00","Capelin",1,100,"Bill height","Tail",1,3.22922129372929,3.22922129372929,89.7516372690561
"EC8_2024-08-06_09:00:00","Herring0",1,100,"Bill height","Head",1,0.361040511843685,0.361040511843685,42.0286466665026
"EC8_2024-08-06_09:00:00","Sandlance",2,100,"Bill height","Head",1,4.83052409714054,2.41526204857027,92.6622260421143
"EC8_2024-08-06_09:00:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-08-07_07:27:00","Gadid",5,100,"Bill height","Tail",1,8.56287718847589,1.71257543769518,64.895498392283
"EC8_2024-08-07_07:27:00","Herring0",2,100,"Bill height","Head",1,0.84272306236128,0.42136153118064,44.0748898678414
"EC8_2024-08-07_09:17:00","Capelin",2,100,"Bill height","Tail",1,6.98197440418699,3.49098720209349,91.6265382557517
"EC8_2024-08-07_09:17:00","UnknownFish",1,NA,"Bill height","Head",1,NA,NA,NA
"EC8_2024-08-07_09:42:00","Capelin",1,100,"Bill height","Tail",1,4.36271939611727,4.36271939611727,97.2075651292238
"EC8_2024-08-07_09:42:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-08-07_10:08:00","Capelin",5,100,"Bill height","Head",1,8.0467649111921,1.60935298223842,74.6135742001145
"EC8_2024-08-07_10:25:00","Capelin",3,50,NA,NA,0,NA,NA,NA
"EC8_2024-08-07_20:00:00","Gadid",3,100,"Bill height","Tail",1,13.7597033179083,4.58656777263612,86.060583596653
"EC8_2024-08-09_07:10:00","Gadid",5,100,"Bill height","Tail",2,10.8013262035656,2.16026524071312,67.8894982387609
"EC8_2024-08-09_07:24:00","Gadid",5,100,"Bill height","Tail",1,11.9005012988217,2.38010025976434,71.3137344970142
"EC8_2024-08-09_21:27:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-08-09_22:24:00","Herring0",8,100,"Bill height","Tail",1,2.53161722753383,0.316452153441728,40.3580963915114
"EC8_2024-08-10_06:04:00","UnknownFish",5,NA,"Bill height","Tail",1,NA,NA,NA
"EC8_2024-08-10_06:46:00","Capelin",1,100,"Bill height","Tail",1,2.31070425571553,2.31070425571553,82.1272138640259
"EC8_2024-08-10_08:53:00","Gadid",1,100,NA,NA,0,NA,NA,NA
"EC8_2024-08-10_14:06:00","Gadid",2,100,"Bill height","Tail",1,3.33410392268989,1.66705196134494,64.3964567528594
"EC8_2024-08-10_21:19:00","Gadid",4,100,"Bill height","Tail",2,11.4865067167062,2.87162667917655,73.1765104078524
"EC8_2024-08-10_21:19:00","Sandlance",1,50,"Bill height","Tail",1,0.524496722076454,0.524496722076454,59.3668078241581
"EC8_2024-08-11_08:04:00","Sandlance",5,100,"Bill height","Head",1,8.54263750636229,1.70852750127246,83.7666523420713
"EC8_2024-08-11_08:28:00","Gadid",1,100,"Bill height","Tail",1,10.0911457973726,10.0911457973726,107.876850800008
"EC8_2024-08-11_08:28:00","Sandlance",2,100,"Bill height","Tail",1,1.04882513188649,0.524412565943244,59.3640305595705
"EC8_2024-08-11_11:34:00","Capelin",2,100,"Bill height","Tail",2,8.83270010133204,4.41635005066602,86.3183622651522
"EC8_2024-08-11_11:34:00","Gadid",3,100,"Bill height","Head",1,6.59604178760133,2.19868059586711,69.7119064384778
"EC8_2024-08-11_21:54:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-12_08:37:00","Capelin",4,100,"Bill height","Tail",2,7.15892757864635,1.78973189466159,75.4052969502408
"EC8_2024-08-12_09:03:00","Capelin",2,75,"Bill height","Tail",1,3.12766181872571,1.56383090936285,74.0478413444512
"EC8_2024-08-12_09:03:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-12_09:57:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC8_2024-08-13_10:16:00","Herring0",6,50,"Bill height","Tail",1,8.31606177845216,1.38601029640869,63.5773598257428
"EC9_2024-07-22_05:20:00","Gadid",2,100,"Bill height","Head",1,1.69734108227171,0.848670541135854,53.069823434992
"EC9_2024-07-22_05:20:00","Sandfish",1,75,"Bill height","Tail",1,1.39857425583401,1.39857425583401,58.9573732718894
"EC9_2024-07-22_18:28:00","Capelin",1,50,"Bill height","Head",1,0.605166120752893,0.605166120752893,57.5632066582915
"EC9_2024-07-22_18:28:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC9_2024-07-23_10:34:00","Capelin",1,50,NA,NA,0,NA,NA,NA
"EC9_2024-07-23_20:19:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC9_2024-07-24_09:28:00","Capelin",1,100,"Bill height","Tail",1,7.27351059903094,7.27351059903094,111.322385479689
"EC9_2024-07-24_09:28:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC9_2024-07-25_10:31:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC9_2024-07-28_09:25:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC9_2024-08-01_10:20:00","Sandlance",1,75,NA,NA,0,NA,NA,NA
"EC9_2024-08-01_10:20:00","Squid",1,50,NA,NA,0,NA,NA,NA
"EC9_2024-08-01_10:20:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC9_2024-08-02_06:05:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC9_2024-08-02_07:40:00","Capelin",1,100,NA,NA,0,NA,NA,NA
"EC9_2024-08-02_17:16:00","Sandlance",6,50,"Bill height","Head",1,13.170236423812,2.19503940396867,90.1150251617541
